Date,Month,Julien,Week,ID,Sex,TotalMinBask,Basking,Date,Week,Water.Min,Water.Max,Water.Mean,Avg.Wind,CloudCover,Precip,Air.Max.F,Air.Min.F,Air.Mean.F,Air.Max.C,Air.Min.C,Air.Mean.C,RiverHeight.ft,Discharge.ft.s
5/15/21,5,2021135,20,Betty,Female,385,0.47,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Bugs,Male,250,0.30,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Carmen,Female,405,0.49,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Dale,Male,110,0.13,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Dot,Female,565,0.69,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Elsa,Female,660,0.40,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Felix,Male,365,0.45,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Fiona,Female,575,0.70,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Granny,Female,480,0.59,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Marlo,Female,455,0.56,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/15/21,5,2021135,20,Ziggy,Male,230,0.28,5/15/21,19,14.3,15.8,14.9,5.82,0.90,0.02,71,41,62.3,21.7,5,16.8,2.88,376
5/16/21,5,2021136,21,Alvin,Male,310,0.38,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,April,Female,595,0.73,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Betty,Female,480,0.59,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Bugs,Male,290,0.35,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Carmen,Female,555,0.68,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Dale,Male,135,0.16,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Dot,Female,535,0.65,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Elsa,Female,515,0.31,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Felix,Male,450,0.55,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Fiona,Female,570,0.70,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Granny,Female,335,0.41,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Marlo,Female,535,0.65,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/16/21,5,2021136,21,Ziggy,Male,400,0.49,5/16/21,20,14.6,17.5,15.8,4.92,0.67,0.04,72,51,62.8,22.2,10.6,17.1,2.9,385
5/17/21,5,2021137,21,Alvin,Male,390,0.47,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,April,Female,660,0.80,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Betty,Female,555,0.67,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Bugs,Male,420,0.51,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Carmen,Female,360,0.44,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Dale,Male,250,0.30,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Dot,Female,625,0.76,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Elsa,Female,1010,0.61,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Felix,Male,480,0.58,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Fiona,Female,550,0.67,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Granny,Female,605,0.73,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Marlo,Female,575,0.70,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/17/21,5,2021137,21,Ziggy,Male,470,0.57,5/17/21,20,15.6,17.8,16.7,6.04,1.00,0,76,53,61,24.4,11.7,16.1,2.9,385
5/18/21,5,2021138,21,Alvin,Male,445,0.54,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,April,Female,490,0.59,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Betty,Female,320,0.39,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Bugs,Male,435,0.53,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Carmen,Female,500,0.61,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Dale,Male,275,0.33,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Dot,Female,645,0.79,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Elsa,Female,520,0.41,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Felix,Male,455,0.55,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Fiona,Female,585,0.71,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Granny,Female,585,0.71,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Marlo,Female,555,0.68,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/18/21,5,2021138,21,Ziggy,Male,420,0.52,5/18/21,20,16.3,18.8,17.6,6.93,0.40,0,81,48,59.8,27.2,8.9,15.4,2.88,376
5/19/21,5,2021139,21,Alvin,Male,230,0.28,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,April,Female,490,0.59,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Betty,Female,140,0.17,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Bugs,Male,370,0.45,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Carmen,Female,465,0.56,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Chip,Male,365,0.44,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Dale,Male,355,0.43,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Dot,Female,485,0.59,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Elsa,Female,375,0.45,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Felix,Male,395,0.48,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Fiona,Female,480,0.58,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Granny,Female,355,0.43,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Marlo,Female,550,0.67,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/19/21,5,2021139,21,Ziggy,Male,275,0.33,5/19/21,20,18.1,19.6,18.8,9.84,0.87,0,82,62,68.8,27.8,16.7,20.4,2.86,367
5/20/21,5,2021140,21,Alvin,Male,185,0.22,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,April,Female,415,0.50,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Betty,Female,165,0.20,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Bugs,Male,355,0.43,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Carmen,Female,290,0.35,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Chip,Male,250,0.30,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Dale,Male,215,0.26,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Dot,Female,495,0.60,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Elsa,Female,490,0.59,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Felix,Male,470,0.57,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Fiona,Female,410,0.50,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Granny,Female,270,0.33,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Marlo,Female,70,0.08,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/20/21,5,2021140,21,Ziggy,Male,540,0.65,5/20/21,20,18.6,20.8,19.7,7.16,0.99,0,87,66,75.5,30.6,18.9,24.2,2.85,362
5/21/21,5,2021141,21,Alvin,Male,285,0.35,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,April,Female,300,0.36,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Betty,Female,175,0.21,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Bugs,Male,265,0.32,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Carmen,Female,335,0.41,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Chip,Male,230,0.28,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Dale,Male,460,0.56,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Dot,Female,720,0.87,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Elsa,Female,565,0.68,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Felix,Male,315,0.38,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Fiona,Female,465,0.56,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Granny,Female,585,0.71,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Grouch,Male,530,0.64,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Marlo,Female,60,0.07,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/21/21,5,2021141,21,Ziggy,Male,420,0.51,5/21/21,20,19.5,22,20.7,9.62,0.99,0,87,64,69.5,30.6,17.8,20.8,2.83,348
5/22/21,5,2021142,21,Alvin,Male,320,0.39,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,April,Female,325,0.39,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Betty,Female,60,0.07,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Bugs,Male,270,0.33,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Carmen,Female,180,0.22,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Chip,Male,210,0.25,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Dale,Male,140,0.17,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Dot,Female,355,0.43,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Elsa,Female,90,0.11,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Felix,Male,130,0.16,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Fiona,Female,360,0.44,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Granny,Female,215,0.26,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Grouch,Male,175,0.21,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Marlo,Female,110,0.13,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/22/21,5,2021142,21,Ziggy,Male,320,0.39,5/22/21,20,20.4,22.8,21.4,7.61,0.79,0,86,66,64.3,30,18.9,17.9,2.81,340
5/23/21,5,2021143,22,Alvin,Male,310,0.38,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,April,Female,35,0.04,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Betty,Female,115,0.14,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Bugs,Male,80,0.10,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Carmen,Female,170,0.20,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Chip,Male,305,0.37,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Dale,Male,5,0.01,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Dot,Female,135,0.16,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Elsa,Female,300,0.36,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Felix,Male,160,0.19,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Fiona,Female,365,0.44,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Granny,Female,325,0.39,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Grouch,Male,275,0.33,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Hubert,Male,210,0.25,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Marlo,Female,270,0.33,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Satan,Male,830,1.00,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/23/21,5,2021143,22,Ziggy,Male,265,0.32,5/23/21,21,20.6,22.7,21.4,8.95,0.62,0,80,60,61,26.7,15.6,16.1,2.8,335
5/24/21,5,2021144,22,Alvin,Male,245,0.30,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,April,Female,130,0.16,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Betty,Female,70,0.08,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Bugs,Male,275,0.33,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Carmen,Female,410,0.49,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Chip,Male,170,0.20,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Dale,Male,350,0.42,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Dot,Female,400,0.48,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Elsa,Female,425,0.51,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Felix,Male,450,0.54,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Fiona,Female,515,0.62,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Granny,Female,360,0.43,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Grouch,Male,185,0.22,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Hubert,Male,270,0.33,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Marlo,Female,400,0.48,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Satan,Male,830,1.00,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/24/21,5,2021144,22,Ziggy,Male,295,0.36,5/24/21,21,20.6,23.6,21.7,6.71,0.82,0,86,58,64,30,14.4,17.8,2.8,333
5/25/21,5,2021145,22,Alvin,Male,220,0.27,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,April,Female,25,0.03,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Betty,Female,275,0.33,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Bugs,Male,290,0.35,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Carmen,Female,405,0.49,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Chip,Male,180,0.22,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Dale,Male,115,0.14,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Dot,Female,360,0.43,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Elsa,Female,275,0.33,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Felix,Male,35,0.04,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Fiona,Female,335,0.40,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Granny,Female,225,0.27,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Grouch,Male,215,0.26,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Hubert,Male,225,0.27,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Marlo,Female,145,0.17,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Satan,Male,820,0.99,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/25/21,5,2021145,22,Ziggy,Male,140,0.17,5/25/21,21,22.3,23.5,23,12.3,0.82,0.03,90,67,71,32.2,19.4,21.7,2.79,331
5/26/21,5,2021146,22,Alvin,Male,145,0.17,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,April,Female,35,0.04,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Betty,Female,250,0.30,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Bugs,Male,225,0.27,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Carmen,Female,415,0.50,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Chip,Male,135,0.16,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Dale,Male,90,0.11,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Dot,Female,0,0.00,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
5/26/21,5,2021146,22,Elsa,Female,360,0.43,5/26/21,21,22,23.7,22.8,11.18,0.95,0.21,77,59,68.5,25,15,20.3,2.83,350
